시군구,번지,본번,부번,단지명,면적,계약년월,계약일,가격,층,건축년도,도로명
경기도 의왕시 내손동,844,844,0,포일자이2단지,84.982,201910,4,"71,000",18,2009,내손로 14
경기도 의왕시 내손동,844,844,0,포일자이2단지,84.982,201910,15,"67,500",15,2009,내손로 14
경기도 의왕시 내손동,844,844,0,포일자이2단지,84.982,201910,19,"67,500",18,2009,내손로 14
경기도 의왕시 내손동,844,844,0,포일자이2단지,84.909,201910,22,"69,500",23,2009,내손로 14
경기도 의왕시 내손동,844,844,0,포일자이2단지,84.909,201910,23,"69,000",16,2009,내손로 14
경기도 의왕시 내손동,844,844,0,포일자이2단지,84.982,201910,23,"70,800",17,2009,내손로 14
경기도 의왕시 내손동,844,844,0,포일자이2단지,59.84,201910,26,"51,500",1,2009,내손로 14
경기도 의왕시 삼동,462-32,462,32,대우장미,49.947,201910,1,"18,500",11,1995,부곡복지관길 20
경기도 의왕시 삼동,462-32,462,32,대우장미,49.947,201910,7,"18,000",5,1995,부곡복지관길 23
경기도 의왕시 삼동,462-20,462,20,부곡대우이안,84.9831,201910,19,"30,500",2,2003,부곡복지관길 41
경기도 의왕시 삼동,130-11,130,11,삼신8차,48.93,201910,11,"14,000",3,1986,부곡중앙남6길 53
경기도 의왕시 삼동,130-11,130,11,삼신8차,48.93,201910,14,"13,700",5,1986,부곡중앙남6길 53
경기도 의왕시 삼동,125,125,0,삼호한아름2차(201동),84.84,201910,22,"26,500",12,1994,까치골길 20
경기도 의왕시 삼동,192-216,192,216,신광월드3차,67.27,201910,26,"23,020",2,2003,부곡중앙북7길 11
경기도 의왕시 삼동,192-244,192,244,영동아파트,55.75,201910,2,"23,500",6,2002,부곡중앙북4길 7
경기도 의왕시 삼동,192-244,192,244,영동아파트,79.87,201910,15,"31,900",7,2002,부곡중앙북4길 7
경기도 의왕시 삼동,146,146,0,우성5차,48.6,201910,8,"18,100",5,1986,부곡초등1길 16
경기도 의왕시 삼동,146,146,0,우성5차,43.74,201910,16,"15,800",1,1986,부곡초등1길 16
경기도 의왕시 삼동,146,146,0,우성5차,41.31,201910,28,"16,500",5,1986,부곡초등1길 16
경기도 의왕시 삼동,146-71,146,71,우성6차,35.55,201910,3,"16,400",5,1986,부곡초등1길 6
경기도 의왕시 삼동,146-71,146,71,우성6차,42.84,201910,4,"20,000",1,1986,부곡초등1길 6
경기도 의왕시 삼동,146-71,146,71,우성6차,42.84,201910,12,"19,800",1,1986,부곡초등1길 6
경기도 의왕시 삼동,121-6,121,6,운양까치,82.56,201910,2,"23,000",13,1992,까치골길 7
경기도 의왕시 오전동,28,28,0,대명구름채,84.818,201910,12,"39,900",9,2004,포도원로 46
경기도 의왕시 오전동,887,887,0,대명솔채,84.623,201910,2,"40,700",12,2009,보식골로 17
경기도 의왕시 오전동,887,887,0,대명솔채,84.623,201910,11,"38,500",5,2009,보식골로 17
경기도 의왕시 오전동,849,849,0,동백,84.94,201910,1,"30,500",13,1995,오전로 150
경기도 의왕시 오전동,849,849,0,동백,84.94,201910,3,"28,250",1,1995,오전로 150
경기도 의왕시 오전동,849,849,0,동백,84.94,201910,22,"31,000",6,1995,오전로 150
경기도 의왕시 오전동,849,849,0,동백,84.94,201910,24,"29,000",2,1995,오전로 150
경기도 의왕시 오전동,849,849,0,동백,84.94,201910,26,"31,700",16,1995,오전로 150
경기도 의왕시 오전동,104,104,0,매화,84.78,201910,14,"28,000",5,1997,오전로 208
경기도 의왕시 오전동,100,100,0,모락산현대,79.049,201910,2,"32,200",15,2002,원골로 43
경기도 의왕시 오전동,100,100,0,모락산현대,79.049,201910,12,"37,200",5,2002,원골로 43
경기도 의왕시 오전동,100,100,0,모락산현대,79.049,201910,22,"38,900",23,2002,원골로 43
경기도 의왕시 오전동,100,100,0,모락산현대,55.535,201910,25,"34,000",21,2002,원골로 43
경기도 의왕시 오전동,842,842,0,목련풍림,49.5,201910,28,"22,000",14,1994,오전로 163
경기도 의왕시 오전동,841,841,0,백합벽산,49.86,201910,7,"22,500",2,1994,오전로 179
경기도 의왕시 오전동,산149-3,149,3,삼신9차,37.2,201910,2,"20,300",3,1986,모란길 43
경기도 의왕시 오전동,산149-3,149,3,삼신9차,37.2,201910,11,"20,300",4,1986,모란길 43
경기도 의왕시 오전동,산149-3,149,3,삼신9차,39.795,201910,11,"22,300",2,1986,모란길 43
경기도 의왕시 오전동,산149-3,149,3,삼신9차,39.795,201910,11,"21,400",4,1986,모란길 43
경기도 의왕시 오전동,산149-3,149,3,삼신9차,39.795,201910,22,"22,500",4,1986,모란길 43
경기도 의왕시 오전동,산149-3,149,3,삼신9차,39.795,201910,24,"23,000",4,1986,모란길 43
경기도 의왕시 오전동,산149-3,149,3,삼신9차,39.795,201910,26,"24,100",2,1986,모란길 43
경기도 의왕시 오전동,산149-3,149,3,삼신9차,37.2,201910,29,"23,600",2,1986,모란길 43
경기도 의왕시 오전동,230,230,0,성원1차이화,59.83,201910,3,"30,500",6,2000,보식골로 6
경기도 의왕시 오전동,230,230,0,성원1차이화,118.08,201910,8,"37,100",16,2000,보식골로 6
경기도 의왕시 오전동,104-20,104,20,성원2차이화,84.73,201910,16,"31,900",10,1999,보식골로 13
경기도 의왕시 오전동,216-1,216,1,신안1단지(1동2동),82.26,201910,26,"25,400",7,1991,원골로 10
경기도 의왕시 오전동,216-1,216,1,신안1단지(1동2동),84.94,201910,30,"24,000",6,1991,원골로 10
경기도 의왕시 오전동,24,24,0,신원수선화,59.77,201910,4,"30,150",7,2000,모락로 89-16
경기도 의왕시 오전동,24,24,0,신원수선화,59.77,201910,4,"29,500",22,2000,모락로 89-16
경기도 의왕시 오전동,24,24,0,신원수선화,115.86,201910,4,"38,200",16,2000,모락로 89-16
경기도 의왕시 오전동,24,24,0,신원수선화,59.77,201910,28,"27,800",15,2000,모락로 89-16
경기도 의왕시 오전동,24,24,0,신원수선화,84.73,201910,29,"29,200",8,2000,모락로 89-16
경기도 의왕시 오전동,892,892,0,의왕서해그랑블(블루스퀘어),84.86,201910,4,"55,000",33,2018,경수대로 262
경기도 의왕시 오전동,21,21,0,진달래(LG),149.31,201910,4,"43,000",5,1998,호성로 48-7
경기도 의왕시 오전동,21,21,0,진달래(LG),59.94,201910,21,"26,000",17,1998,호성로 48-7
경기도 의왕시 오전동,산148-1,148,1,청호,45.81,201910,9,"24,700",1,1990,전주남이길 37
경기도 의왕시 오전동,01월 27일,27,1,한진해모로,59.865,201910,1,"31,000",17,2004,모락로 89-15
경기도 의왕시 오전동,01월 27일,27,1,한진해모로,59.865,201910,2,"33,750",16,2004,모락로 89-15
경기도 의왕시 오전동,01월 27일,27,1,한진해모로,84.921,201910,3,"39,300",9,2004,모락로 89-15
경기도 의왕시 오전동,01월 27일,27,1,한진해모로,59.865,201910,9,"33,500",14,2004,모락로 89-15
경기도 의왕시 오전동,01월 27일,27,1,한진해모로,84.93,201910,9,"39,000",16,2004,모락로 89-15
경기도 의왕시 오전동,01월 27일,27,1,한진해모로,84.93,201910,16,"37,500",11,2004,모락로 89-15
경기도 의왕시 오전동,01월 27일,27,1,한진해모로,84.93,201910,16,"39,200",20,2004,모락로 89-15
경기도 의왕시 오전동,01월 27일,27,1,한진해모로,59.865,201910,17,"33,900",21,2004,모락로 89-15
경기도 의왕시 오전동,349-2,349,2,현지,72.16,201910,19,"30,000",3,2003,등칙골길 9
경기도 의왕시 왕곡동,600,600,0,솔거,49.5,201910,9,"19,650",1,1994,위인로 20
경기도 의왕시 왕곡동,599,599,0,원효,84.87,201910,8,"29,500",4,1994,위인로 2
경기도 의왕시 왕곡동,599,599,0,원효,84.87,201910,14,"32,000",15,1994,위인로 2
경기도 의왕시 왕곡동,599,599,0,원효,84.87,201910,17,"32,000",14,1994,위인로 2
경기도 의왕시 왕곡동,592,592,0,인스빌1단지,101.95,201910,26,"37,500",11,1994,왕곡로 55
경기도 의왕시 왕곡동,603,603,0,충무,101.88,201910,14,"35,400",6,1994,왕곡로 56
경기도 의왕시 왕곡동,603,603,0,충무,101.88,201910,17,"37,500",8,1994,왕곡로 56
경기도 의왕시 왕곡동,602,602,0,포은,84.89,201910,5,"31,200",8,1994,위인로 15
경기도 의왕시 왕곡동,602,602,0,포은,84.965,201910,12,"30,700",12,1994,위인로 15
경기도 의왕시 청계동,976,976,0,휴먼시아청계마을(2단지),84.89,201910,4,"63,000",8,2007,청계1로 27
경기도 의왕시 청계동,976,976,0,휴먼시아청계마을(2단지),84.89,201910,5,"62,500",11,2007,청계1로 27
경기도 의왕시 청계동,966,966,0,휴먼시아청계마을(4단지),75.68,201910,15,"55,400",10,2007,덕장로 76
경기도 의왕시 청계동,966,966,0,휴먼시아청계마을(4단지),75.68,201910,24,"54,000",5,2007,덕장로 76
경기도 의왕시 포일동,533-5,533,5,동부새롬,59.91,201910,23,"29,800",1,1997,새롬길 10
경기도 의왕시 포일동,518,518,0,동아에코빌,60,201910,14,"41,000",5,2001,흥안대로456번길 125
경기도 의왕시 포일동,643,643,0,두산위브호수마을2단지,59.994,201910,1,"45,300",26,2009,흥안대로434번길 86
경기도 의왕시 포일동,643,643,0,두산위브호수마을2단지,59.994,201910,3,"47,000",24,2009,흥안대로434번길 86
경기도 의왕시 포일동,643,643,0,두산위브호수마을2단지,70.934,201910,5,"50,000",23,2009,흥안대로434번길 86
경기도 의왕시 포일동,643,643,0,두산위브호수마을2단지,70.934,201910,9,"48,700",4,2009,흥안대로434번길 86
경기도 의왕시 포일동,643,643,0,두산위브호수마을2단지,59.994,201910,9,"47,200",8,2009,흥안대로434번길 86
경기도 의왕시 포일동,643,643,0,두산위브호수마을2단지,80.174,201910,18,"55,500",12,2009,흥안대로434번길 86
경기도 의왕시 포일동,643,643,0,두산위브호수마을2단지,59.994,201910,25,"44,000",26,2009,흥안대로434번길 86
경기도 의왕시 포일동,638,638,0,위브호수마을1단지,84.97,201910,1,"54,000",10,2009,평의길 48
경기도 의왕시 포일동,638,638,0,위브호수마을1단지,84.97,201910,3,"53,400",19,2009,평의길 48
경기도 의왕시 포일동,638,638,0,위브호수마을1단지,84.97,201910,3,"53,030",9,2009,평의길 48
경기도 의왕시 포일동,523,523,0,인덕원대우푸른마을(2차),84.96,201910,22,"52,000",3,2001,새롬길 21
경기도 의왕시 포일동,523,523,0,인덕원대우푸른마을(2차),84.96,201910,28,"51,500",20,2001,새롬길 21
경기도 의왕시 포일동,441-2,441,2,인덕원삼호,84.99,201910,1,"57,000",6,1991,안양판교로 64
경기도 의왕시 포일동,441-2,441,2,인덕원삼호,84.99,201910,1,"57,900",14,1991,안양판교로 64
경기도 의왕시 포일동,441-2,441,2,인덕원삼호,84.99,201910,2,"56,000",6,1991,안양판교로 64
경기도 의왕시 포일동,441-2,441,2,인덕원삼호,84.99,201910,2,"57,800",13,1991,안양판교로 64
경기도 의왕시 포일동,441-2,441,2,인덕원삼호,127.21,201910,3,"75,000",13,1991,안양판교로 64
경기도 의왕시 포일동,441-2,441,2,인덕원삼호,84.99,201910,3,"59,300",9,1991,안양판교로 64
경기도 의왕시 포일동,441-2,441,2,인덕원삼호,84.99,201910,8,"56,700",2,1991,안양판교로 64
경기도 의왕시 포일동,441-2,441,2,인덕원삼호,84.99,201910,10,"55,000",15,1991,안양판교로 64
경기도 의왕시 포일동,441-2,441,2,인덕원삼호,84.99,201910,16,"59,000",13,1991,안양판교로 64
경기도 의왕시 포일동,441-2,441,2,인덕원삼호,84.99,201910,17,"57,000",5,1991,안양판교로 64
경기도 의왕시 포일동,441-2,441,2,인덕원삼호,84.99,201910,18,"58,000",3,1991,안양판교로 64
경기도 의왕시 포일동,441-2,441,2,인덕원삼호,84.99,201910,21,"53,500",1,1991,안양판교로 64
경기도 의왕시 포일동,441-2,441,2,인덕원삼호,84.99,201910,21,"60,000",14,1991,안양판교로 64
경기도 의왕시 포일동,441-2,441,2,인덕원삼호,84.99,201910,24,"60,000",6,1991,안양판교로 64
경기도 의왕시 포일동,441-2,441,2,인덕원삼호,84.99,201910,27,"56,500",4,1991,안양판교로 64
경기도 의왕시 포일동,645,645,0,포일숲속마을3단지,74.84,201910,19,"65,800",14,2011,포일세거리로 93
경기도 의왕시 포일동,649,649,0,포일숲속마을5단지,120.81,201910,10,"88,000",14,2012,포일세거리로 96
경기도 의왕시 포일동,649,649,0,포일숲속마을5단지,134.81,201910,21,"101,000",8,2012,포일세거리로 96
경기도 의왕시 포일동,649,649,0,포일숲속마을5단지,101.91,201910,21,"70,000",5,2012,포일세거리로 96
경기도 의왕시 포일동,533-1,533,1,한일나래,59.19,201910,22,"31,000",11,1997,새롬길 7
경기도 의정부시 가능동,656-1,656,1,SKVIEW,84.94,201910,9,"30,000",18,2007,신촌로 18-7
경기도 의정부시 가능동,656-1,656,1,SKVIEW,59.98,201910,9,"24,800",19,2007,신촌로 18-7
경기도 의정부시 가능동,656-1,656,1,SKVIEW,59.98,201910,11,"22,900",4,2007,신촌로 18-7
경기도 의정부시 가능동,656-1,656,1,SKVIEW,59.98,201910,12,"24,000",10,2007,신촌로 18-7
경기도 의정부시 가능동,656-1,656,1,SKVIEW,114.96,201910,15,"35,500",16,2007,신촌로 18-7
경기도 의정부시 가능동,656-1,656,1,SKVIEW,59.98,201910,19,"22,900",11,2007,신촌로 18-7
경기도 의정부시 가능동,656-1,656,1,SKVIEW,114.96,201910,23,"35,000",16,2007,신촌로 18-7
경기도 의정부시 가능동,656-1,656,1,SKVIEW,84.94,201910,24,"28,500",7,2007,신촌로 18-7
경기도 의정부시 가능동,656-1,656,1,SKVIEW,84.94,201910,31,"29,000",9,2007,신촌로 18-7
경기도 의정부시 가능동,847,847,0,e-편한세상 녹양역,59.9802,201910,16,"29,900",22,2019,녹양로34번길 47
경기도 의정부시 가능동,350-3,350,3,금광포란재이너스,84.62,201910,1,"22,900",5,2008,녹양로18번길 30
경기도 의정부시 가능동,106-21,106,21,동원,59.94,201910,5,"14,000",9,1993,녹양로62번길 98
경기도 의정부시 가능동,106-21,106,21,동원,59.94,201910,6,"12,000",1,1993,녹양로62번길 98
경기도 의정부시 가능동,651-14,651,14,동일수정,49.955,201910,10,"14,000",2,1986,가능로85번길 10
경기도 의정부시 가능동,224-191,224,191,브라운스톤흥선,59.986,201910,3,"23,500",13,2008,호국로1142번길 22
경기도 의정부시 가능동,224-191,224,191,브라운스톤흥선,84.986,201910,6,"27,000",2,2008,호국로1142번길 22
경기도 의정부시 가능동,224-191,224,191,브라운스톤흥선,59.986,201910,7,"22,900",11,2008,호국로1142번길 22
경기도 의정부시 가능동,224-191,224,191,브라운스톤흥선,84.986,201910,9,"30,000",4,2008,호국로1142번길 22
경기도 의정부시 가능동,224-191,224,191,브라운스톤흥선,84.83,201910,21,"26,500",7,2008,호국로1142번길 22
경기도 의정부시 가능동,754,754,0,신동아파라디움,84.17,201910,12,"23,000",7,2006,시민로 49
경기도 의정부시 가능동,653-25,653,25,유성벨로스,64.43,201910,25,"21,500",6,2008,신흥로 373
경기도 의정부시 가능동,717-22,717,22,청솔,59,201910,4,"12,250",8,1993,흥선로27번길 10
경기도 의정부시 가능동,50,50,0,힐스테이트녹양역,59.9932,201910,8,"31,000",6,2018,가금로34번길 23
경기도 의정부시 금오동,Jan-67,67,1,거성,84.9,201910,13,"20,100",5,1997,상금로 36
경기도 의정부시 금오동,344-17,344,17,금오2차신도브래뉴업,84.988,201910,13,"29,000",17,2007,동일로 660
경기도 의정부시 금오동,344-17,344,17,금오2차신도브래뉴업,71.621,201910,18,"26,500",7,2007,동일로 660
경기도 의정부시 금오동,344-17,344,17,금오2차신도브래뉴업,84.988,201910,22,"29,300",21,2007,동일로 660
경기도 의정부시 금오동,344-17,344,17,금오2차신도브래뉴업,59.983,201910,24,"24,300",11,2007,동일로 660
경기도 의정부시 금오동,344-17,344,17,금오2차신도브래뉴업,84.988,201910,24,"26,400",4,2007,동일로 660
경기도 의정부시 금오동,344-17,344,17,금오2차신도브래뉴업,84.988,201910,25,"29,500",13,2007,동일로 660
경기도 의정부시 금오동,344-17,344,17,금오2차신도브래뉴업,84.988,201910,25,"26,800",4,2007,동일로 660
경기도 의정부시 금오동,344-17,344,17,금오2차신도브래뉴업,59.983,201910,26,"24,800",20,2007,동일로 660
