시군구,번지,본번,부번,단지명,전용면적,계약년월,계약일,거래금액,층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지
경기도 평택시 세교동,554,554,0,태영청솔,59.915,202308,6,"20,000",8,1996,세교공원로 65,,20230829,중개거래,경기 평택시
경기도 평택시 세교동,554,554,0,태영청솔,59.915,202308,8,"18,650",1,1996,세교공원로 65,, ,중개거래,경기 평택시
경기도 평택시 세교동,554,554,0,태영청솔,59.915,202308,19,"20,700",15,1996,세교공원로 65,, ,중개거래,경기 평택시
경기도 평택시 세교동,303-3,303,3,힐스테이트 평택 1차,73.55,202308,13,"40,000",17,2018,세교6로 46,, ,중개거래,경기 평택시
경기도 평택시 세교동,597,597,0,힐스테이트 평택2차,73.42,202308,4,"39,500",26,2018,세교6로 45,, ,중개거래,경기 평택시
경기도 평택시 세교동,597,597,0,힐스테이트 평택2차,84.87,202308,5,"47,500",16,2018,세교6로 45,, ,중개거래,경기 평택시
경기도 평택시 세교동,597,597,0,힐스테이트 평택2차,73.55,202308,19,"38,500",3,2018,세교6로 45,, ,중개거래,경기 평택시
경기도 평택시 세교동,BL-3-1,3,1,힐스테이트평택3차(3-1블록),84.87,202308,23,"47,900",26,2019,세교6로 19,, ,중개거래,경기 평택시
경기도 평택시 세교동,BL-3-1,3,1,힐스테이트평택3차(3-1블록),84.87,202308,29,"46,800",2,2019,세교6로 19,, ,중개거래,경기 평택시
경기도 평택시 소사동,524,524,0,평택소사에스케이뷰,84.909,202308,4,"35,000",2,2007,소사2길 9,, ,중개거래,경기 평택시
경기도 평택시 소사동,524,524,0,평택소사에스케이뷰,97.016,202308,9,"33,000",6,2007,소사2길 9,, ,중개거래,경기 평택시
경기도 평택시 소사동,524,524,0,평택소사에스케이뷰,84.993,202308,16,"32,000",13,2007,소사2길 9,, ,중개거래,경기 평택시
경기도 평택시 소사동,524,524,0,평택소사에스케이뷰,125.405,202308,22,"42,800",2,2007,소사2길 9,, ,직거래,-
경기도 평택시 소사동,670,670,0,평택효성해링턴플레이스1단지,72.797,202308,1,"34,900",10,2019,소사3로 53,, ,중개거래,경기 평택시
경기도 평택시 소사동,670,670,0,평택효성해링턴플레이스1단지,72.65,202308,1,"35,500",7,2019,소사3로 53,, ,중개거래,경기 평택시
경기도 평택시 소사동,670,670,0,평택효성해링턴플레이스1단지,72.797,202308,2,"37,200",24,2019,소사3로 53,, ,중개거래,경기 평택시
경기도 평택시 소사동,670,670,0,평택효성해링턴플레이스1단지,72.768,202308,15,"34,900",9,2019,소사3로 53,, ,중개거래,경기 평택시
경기도 평택시 소사동,670,670,0,평택효성해링턴플레이스1단지,84.772,202308,27,"42,000",18,2019,소사3로 53,, ,중개거래,경기 평택시
경기도 평택시 소사동,670,670,0,평택효성해링턴플레이스1단지,72.65,202308,28,"34,500",3,2019,소사3로 53,, ,중개거래,경기 평택시
경기도 평택시 소사동,697,697,0,평택효성해링턴플레이스2단지,59.979,202308,1,"30,000",12,2019,소사3로 22,, ,중개거래,경기 평택시
경기도 평택시 소사동,697,697,0,평택효성해링턴플레이스2단지,84.786,202308,3,"37,000",8,2019,소사3로 22,,20230807,중개거래,"경기 평택시, 서울 성북구"
경기도 평택시 소사동,697,697,0,평택효성해링턴플레이스2단지,59.876,202308,7,"30,800",4,2019,소사3로 22,, ,중개거래,경기 평택시
경기도 평택시 소사동,697,697,0,평택효성해링턴플레이스2단지,84.772,202308,8,"40,000",6,2019,소사3로 22,, ,중개거래,경기 평택시
경기도 평택시 소사동,697,697,0,평택효성해링턴플레이스2단지,72.768,202308,9,"34,750",20,2019,소사3로 22,, ,중개거래,"경기 평택시, 충남 천안서북구"
경기도 평택시 소사동,697,697,0,평택효성해링턴플레이스2단지,72.656,202308,9,"36,000",19,2019,소사3로 22,, ,중개거래,경기 평택시
경기도 평택시 소사동,697,697,0,평택효성해링턴플레이스2단지,84.793,202308,10,"38,500",17,2019,소사3로 22,, ,중개거래,경기 평택시
경기도 평택시 소사동,697,697,0,평택효성해링턴플레이스2단지,59.875,202308,14,"30,700",6,2019,소사3로 22,, ,중개거래,경기 평택시
경기도 평택시 소사동,697,697,0,평택효성해링턴플레이스2단지,72.65,202308,25,"36,800",18,2019,소사3로 22,, ,중개거래,경기 평택시
경기도 평택시 소사동,697,697,0,평택효성해링턴플레이스2단지,59.979,202308,26,"30,000",13,2019,소사3로 22,, ,중개거래,경기 평택시
경기도 평택시 신장동,694,694,0,송탄역서희스타힐스,84.8951,202308,4,"33,800",13,2019,목천로 65-15,, ,중개거래,경기 평택시
경기도 평택시 신장동,694,694,0,송탄역서희스타힐스,84.8951,202308,6,"32,000",12,2019,목천로 65-15,, ,중개거래,경기 평택시
경기도 평택시 신장동,694,694,0,송탄역서희스타힐스,84.6217,202308,16,"33,700",6,2019,목천로 65-15,,20230822,중개거래,경기 평택시
경기도 평택시 신장동,694,694,0,송탄역서희스타힐스,84.6217,202308,25,"32,250",8,2019,목천로 65-15,, ,중개거래,경기 평택시
경기도 평택시 안중읍 금곡리,337-3,337,3,우림,49.973,202308,2,"12,300",10,1999,서동대로 1832-23,, ,중개거래,경기 평택시
경기도 평택시 안중읍 송담리,852,852,0,송담지엔하임2차,59.7031,202308,22,"32,000",21,2018,송담1로 55,, ,중개거래,경기 평택시
경기도 평택시 안중읍 송담리,170-3,170,3,"신창(1동,2동,3동)",59.925,202308,5,"14,400",8,1999,현덕로 7,, ,직거래,-
경기도 평택시 안중읍 송담리,170-3,170,3,"신창(1동,2동,3동)",59.925,202308,5,"14,400",15,1999,현덕로 7,, ,중개거래,"경기 수원권선구, 경기 평택시"
경기도 평택시 안중읍 송담리,170-3,170,3,"신창(1동,2동,3동)",59.925,202308,31,"14,000",10,1999,현덕로 7,, ,중개거래,경기 평택시
경기도 평택시 안중읍 송담리,851,851,0,힐스테이트송담,59.86,202308,23,"30,750",10,2016,송담1로 65,, ,중개거래,경기 평택시
경기도 평택시 안중읍 현화리,820-1,820,1,건영캐스빌,84.95,202308,9,"23,500",5,2005,안현로서9길 164-9,, ,중개거래,경기 평택시
경기도 평택시 안중읍 현화리,828-1,828,1,늘푸른사랑마을,59.755,202308,5,"16,800",9,1999,안현로서7길 79,, ,중개거래,경기 평택시
경기도 평택시 안중읍 현화리,839-1,839,1,동신아름마을,84.6339,202308,14,"26,700",7,2005,안현로서8길 14,,20230828,중개거래,경기 평택시
경기도 평택시 안중읍 현화리,826-2,826,2,동신행복마을,84.963,202308,3,"20,200",15,2003,안현로서7길 88,, ,중개거래,경기 평택시
경기도 평택시 안중읍 현화리,841,841,0,서광미소마을,84.93,202308,6,"28,000",15,2005,안현로서7길 45,, ,중개거래,경기 평택시
경기도 평택시 안중읍 현화리,841,841,0,서광미소마을,84.93,202308,23,"25,500",2,2005,안현로서7길 45,, ,중개거래,경기 평택시
경기도 평택시 안중읍 현화리,841,841,0,서광미소마을,84.93,202308,25,"26,000",8,2005,안현로서7길 45,,20230828,직거래,-
경기도 평택시 안중읍 현화리,825-1,825,1,성원,59.5159,202308,12,"18,400",14,2002,현화중앙길 53,, ,중개거래,경기 평택시
경기도 평택시 안중읍 현화리,825-1,825,1,성원,59.5159,202308,12,"18,400",6,2002,현화중앙길 53,, ,중개거래,"경기 수원권선구, 경기 평택시"
경기도 평택시 안중읍 현화리,821-1,821,1,현대(3차),84.996,202308,15,"24,500",7,2004,현화중앙길 103,, ,중개거래,경기 평택시
경기도 평택시 안중읍 현화리,822-1,822,1,화현마을우림필유,84.942,202308,11,"27,000",15,2005,안현로서9길 164-20,, ,중개거래,경기 평택시
경기도 평택시 안중읍 현화리,822-1,822,1,화현마을우림필유,118.866,202308,14,"30,500",3,2005,안현로서9길 164-20,, ,중개거래,경기 평택시
경기도 평택시 용이동,580,580,0,e편한세상평택,84.9849,202308,2,"40,000",9,2015,현촌1로 7,, ,중개거래,경기 평택시
경기도 평택시 용이동,580,580,0,e편한세상평택,72.6586,202308,5,"36,000",3,2015,현촌1로 7,, ,중개거래,경기 평택시
경기도 평택시 용이동,580,580,0,e편한세상평택,59.9346,202308,5,"30,000",14,2015,현촌1로 7,, ,중개거래,경기 평택시
경기도 평택시 용이동,580,580,0,e편한세상평택,84.5812,202308,5,"38,500",16,2015,현촌1로 7,, ,중개거래,경기 평택시
경기도 평택시 용이동,580,580,0,e편한세상평택,72.6586,202308,6,"34,200",13,2015,현촌1로 7,, ,중개거래,경기 평택시
경기도 평택시 용이동,580,580,0,e편한세상평택,72.6586,202308,15,"34,000",12,2015,현촌1로 7,, ,중개거래,"경기 안성시, 경기 평택시"
경기도 평택시 용이동,738,738,0,e편한세상평택용이2단지,84.91,202308,25,"36,500",8,2017,신흥1로 43,, ,중개거래,경기 평택시
경기도 평택시 용이동,639,639,0,비전아이파크평택,84.99,202308,23,"47,000",13,2018,용죽1로 65,, ,중개거래,경기 평택시
경기도 평택시 용이동,644,644,0,신영평택비전지웰푸르지오,84.8005,202308,4,"65,000",26,2019,용죽1로 33,, ,중개거래,경기 평택시
경기도 평택시 용이동,492-1,492,1,용이반도유보라,113.0516,202308,25,"40,500",5,2010,현신7길 43,, ,중개거래,경기 평택시
경기도 평택시 용이동,650,650,0,평택비전센트럴푸르지오,96.8717,202308,5,"57,500",18,2018,용죽2로 24,, ,중개거래,"경기 안성시, 경기 평택시"
경기도 평택시 용이동,652,652,0,평택비전에듀포레푸르지오,84.955,202308,7,"51,500",2,2018,용죽2로 30,, ,중개거래,경기 평택시
경기도 평택시 용이동,652,652,0,평택비전에듀포레푸르지오,73.8171,202308,11,"44,500",7,2018,용죽2로 30,, ,중개거래,경기 평택시
경기도 평택시 용이동,652,652,0,평택비전에듀포레푸르지오,84.955,202308,17,"54,500",3,2018,용죽2로 30,,20230824,중개거래,경기 평택시
경기도 평택시 용이동,652,652,0,평택비전에듀포레푸르지오,84.9274,202308,17,"54,000",6,2018,용죽2로 30,, ,중개거래,경기 평택시
경기도 평택시 용이동,652,652,0,평택비전에듀포레푸르지오,73.8171,202308,18,"42,300",4,2018,용죽2로 30,, ,중개거래,경기 평택시
경기도 평택시 용이동,652,652,0,평택비전에듀포레푸르지오,97.9538,202308,28,"61,800",9,2018,용죽2로 30,, ,중개거래,경기 평택시
경기도 평택시 용이동,648,648,0,평택비전푸르지오,84.975,202308,19,"46,000",8,2016,용죽1로 14,, ,중개거래,경기 평택시
경기도 평택시 용이동,470-1,470,1,평택용이2차푸르지오,100.0633,202308,8,"40,000",17,2010,현신3길 76,, ,중개거래,경기 평택시
경기도 평택시 용이동,470-1,470,1,평택용이2차푸르지오,84.8461,202308,10,"33,500",17,2010,현신3길 76,, ,중개거래,경기 평택시
경기도 평택시 용이동,470-1,470,1,평택용이2차푸르지오,84.8461,202308,19,"36,300",8,2010,현신3길 76,, ,중개거래,경기 평택시
경기도 평택시 용이동,470-1,470,1,평택용이2차푸르지오,129.9693,202308,21,"49,500",14,2010,현신3길 76,, ,중개거래,경기 평택시
경기도 평택시 용이동,581,581,0,평택용이금호어울림1단지,67.1879,202308,3,"30,000",3,2015,현촌3길 21,, ,중개거래,경기 평택시
경기도 평택시 용이동,581,581,0,평택용이금호어울림1단지,84.9977,202308,17,"34,200",17,2015,현촌3길 21,,20230817,중개거래,경기 평택시
경기도 평택시 용이동,581,581,0,평택용이금호어울림1단지,84.9954,202308,21,"34,000",7,2015,현촌3길 21,, ,중개거래,경기 평택시
경기도 평택시 용이동,581,581,0,평택용이금호어울림1단지,84.9986,202308,21,"34,000",19,2015,현촌3길 21,, ,중개거래,경기 평택시
경기도 평택시 용이동,471-1,471,1,푸르지오1차,84.9636,202308,5,"31,900",3,2009,현신3길 75,, ,중개거래,경기 평택시
경기도 평택시 용이동,471-1,471,1,푸르지오1차,108.8017,202308,14,"39,500",16,2009,현신3길 75,, ,중개거래,경기 평택시
경기도 평택시 용이동,471-1,471,1,푸르지오1차,154.4633,202308,25,"60,000",11,2009,현신3길 75,, ,직거래,-
경기도 평택시 용이동,471-1,471,1,푸르지오1차,108.8017,202308,26,"37,500",3,2009,현신3길 75,, ,중개거래,경기 평택시
경기도 평택시 이충동,591-2,591,2,건영아파트,99.96,202308,3,"31,000",5,1997,이충로 72,, ,중개거래,경기 평택시
경기도 평택시 이충동,591-2,591,2,건영아파트,84.93,202308,15,"28,000",2,1997,이충로 72,, ,중개거래,경기 평택시
경기도 평택시 이충동,591-2,591,2,건영아파트,134.81,202308,17,"38,000",4,1997,이충로 72,, ,중개거래,경기 평택시
경기도 평택시 이충동,591-2,591,2,건영아파트,84.93,202308,18,"25,000",15,1997,이충로 72,, ,중개거래,경기 평택시
경기도 평택시 이충동,457-21,457,21,고덕시티,22.31,202308,4,"11,000",7,2020,정암로 35,,20230811,중개거래,경기 평택시
경기도 평택시 이충동,589-3,589,3,대진,59.99,202308,3,"15,250",5,1997,이충로 107,, ,중개거래,경기 평택시
경기도 평택시 이충동,592,592,0,미주3(이충),71.53,202308,12,"21,500",8,1996,이충로 60,, ,중개거래,경기 평택시
경기도 평택시 이충동,452-2,452,2,서정스마트빌듀오2차,20.246,202308,10,"8,200",6,2016,정암로 45,, ,중개거래,경기 평택시
경기도 평택시 이충동,445-3,445,3,서정아트타워2차트인,22.099,202308,10,"9,000",6,2018,정암로 55,, ,중개거래,경기 평택시
경기도 평택시 이충동,607,607,0,우미이노스빌5차,136.3551,202308,5,"47,000",14,2006,경기대로 1200,, ,중개거래,경기 평택시
경기도 평택시 이충동,593,593,0,이충동부영2단지,49.98,202308,12,"15,900",9,1996,이충로 93-15,, ,중개거래,경기 평택시
경기도 평택시 이충동,674,674,0,정암마을뜨란채,84.91,202308,13,"31,000",12,2006,이충로35번길 19,, ,중개거래,경기 평택시
경기도 평택시 이충동,478,478,0,주공4,39.66,202308,7,"25,500",2,1990,정암로60번길 77,, ,중개거래,경기 평택시
경기도 평택시 이충동,478,478,0,주공4,39.27,202308,12,"22,500",4,1990,정암로60번길 77,, ,중개거래,경기 평택시
경기도 평택시 이충동,381,381,0,현대(이충),71.509,202308,19,"26,500",12,1992,송탄로 90,, ,중개거래,경기 평택시
경기도 평택시 이충동,381,381,0,현대(이충),71.397,202308,19,"27,500",7,1992,송탄로 90,, ,중개거래,경기 평택시
경기도 평택시 장당동,633,633,0,우미이노스빌1차,79.8571,202308,5,"28,000",9,2005,경기대로 1166,, ,중개거래,경기 평택시
경기도 평택시 장당동,632,632,0,우미이노스빌2차,84.9131,202308,13,"30,000",4,2005,경기대로 1188,, ,중개거래,경기 평택시
경기도 평택시 장당동,628,628,0,우미이노스빌3차,84.6021,202308,2,"32,500",12,2006,경기대로 1177,,20230811,중개거래,경기 평택시
경기도 평택시 장당동,628,628,0,우미이노스빌3차,81.4947,202308,15,"31,500",4,2006,경기대로 1177,, ,중개거래,경기 평택시
경기도 평택시 장당동,660,660,0,제일풍경채장당센트럴,66.9,202308,5,"39,500",7,2018,송탄로 27,, ,중개거래,경기 평택시
경기도 평택시 장당동,660,660,0,제일풍경채장당센트럴,66.9,202308,6,"37,900",16,2018,송탄로 27,, ,중개거래,경기 평택시
경기도 평택시 장당동,660,660,0,제일풍경채장당센트럴,66.9,202308,7,"33,500",6,2018,송탄로 27,, ,중개거래,경기 평택시
경기도 평택시 장당동,660,660,0,제일풍경채장당센트럴,84.83,202308,13,"42,750",6,2018,송탄로 27,, ,중개거래,경기 평택시
경기도 평택시 장당동,660,660,0,제일풍경채장당센트럴,66.9,202308,26,"33,500",6,2018,송탄로 27,, ,중개거래,경기 평택시
경기도 평택시 장당동,631,631,0,제일하이빌1차,59.9726,202308,14,"27,800",12,2005,경기대로 1155,, ,직거래,-
경기도 평택시 장당동,631,631,0,제일하이빌1차,59.8748,202308,26,"27,500",5,2005,경기대로 1155,, ,중개거래,경기 평택시
경기도 평택시 장안동,619,619,0,평택장안마을코오롱하늘채,84.9448,202308,27,"37,300",9,2013,추담로 58-78,, ,중개거래,경기 평택시
경기도 평택시 죽백동,817,817,0,소사벌더샵마스터뷰,89.8327,202308,3,"44,900",2,2018,죽백4로 16,, ,중개거래,경기 평택시
